,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
400,-475.3133,35.41945,-19.624615,2.1523244,-3.494716,-15.423676,-15.6271305,-11.526658,-14.013961,-6.893746,-11.099709,-2.159734,-4.3887744,-1.8351148,-2.8561468,0.28740212,-5.912849,3.7793727,-4.4695406,5.5785875,2.0300903,10.885609,9.161794,7.259779,-0.7745583,4.9520435,-0.56813854,6.920552,4.028553,3.0740013,-1.1414492,5.596698,0.9855926,5.5569096,1.7561713,1.349838,-2.2514365,1.5719135,3.9246032,6.0500646,fear
476,-554.488,49.798992,-10.268986,9.896462,-2.2603517,1.3395007,-2.010055,-13.136657,-4.5706086,3.2321799,-5.9576473,-4.271639,-2.3761275,3.8056464,-1.6329335,3.0851524,0.12733579,5.7621856,2.4809477,7.868248,0.29523808,6.604584,1.2272068,6.6285496,1.4815773,6.2549033,2.2906456,4.699618,1.0934963,3.9529624,0.14456621,4.1657586,2.163647,3.880163,2.2720895,4.380306,2.1492548,4.5020633,2.8121784,3.9744248,surprised
550,-567.6366,57.89431,-3.0881674,12.977987,1.1610432,-5.58596,-6.470299,-13.894945,-6.3678684,-0.16624293,-6.4791245,-4.4563746,-3.611096,1.6576239,-4.506669,2.1617818,-7.3287888,-2.0157328,-0.75165045,-5.645412,-3.2432094,-0.89171433,-7.8552194,-1.0456282,-6.97423,1.0812596,-3.6963375,10.338228,10.691006,14.339847,10.272963,7.828665,1.6355063,2.9039097,3.814609,6.686424,2.7435625,2.5228393,-0.03608357,1.8577894,calm
1096,-591.2202,58.517544,6.0088143,14.277585,-2.6311135,8.391354,-6.183021,-3.9006722,-9.045558,1.6950303,4.673955,-2.869472,-2.2594187,4.4060154,0.56446016,2.3159835,-4.799121,1.285633,-1.3959064,-0.041738592,-4.2659655,3.4694018,-1.2248682,6.3405657,1.9604406,6.209965,-0.8605773,6.129127,0.18497209,5.6882725,1.3614464,1.6746553,1.1047306,2.7580736,1.505123,3.5533485,-1.4965765,-0.29537022,-0.8479506,3.5917077,happy
794,-595.4339,29.448544,-12.086015,6.139909,-9.614345,-10.83498,-15.677132,-11.409432,-3.623136,-7.6619983,-7.8214636,-2.3110194,-6.793756,-4.070666,-10.024865,-5.2002544,-7.150341,-0.23420352,-4.615779,4.6042647,0.82971984,4.063204,2.1332383,5.437741,-1.724679,4.241749,-1.9168231,1.6284468,-1.3479095,-0.34840798,-2.073628,1.1624132,-0.4280982,2.7689323,0.51411396,2.0738256,0.9431441,2.2644951,0.006614166,0.5122899,happy
177,-456.5264,45.16249,-11.555154,8.908909,-4.3473988,-5.326247,-9.445716,-7.325416,-1.9519824,-6.811721,-3.584757,2.3806224,-9.0349455,1.4391385,-4.395265,-1.9325088,-6.7063975,-1.9889446,-5.396154,-1.4041195,-8.68231,-1.2603427,-1.9579349,-1.2657877,-1.3666525,4.332621,-0.6152693,4.3261547,2.9984887,4.544475,-1.1815069,2.792497,-1.4682105,2.5301466,2.3179016,3.595553,0.4122241,1.8772454,0.047551364,1.9361967,surprised
659,-528.7017,29.167217,3.781092,7.2200103,-3.337556,1.8956643,-5.144835,1.0220361,-10.345461,-0.39644858,-1.459452,-2.3757412,-6.425995,0.5908196,-1.7837297,-1.9116095,-5.233621,-1.1864353,-4.645364,1.1973803,-3.1652038,5.053288,0.7902715,4.995697,1.8060094,8.037819,4.482665,7.4058986,1.5037133,2.354675,0.38704973,3.650207,0.4476609,2.6366549,-0.66528636,-0.11672454,-1.8143271,0.8011208,-1.4305608,0.13411973,surprised
1260,-702.7652,56.503006,0.08476928,7.5960536,2.6706994,-0.35453203,-6.312147,-4.3568273,-12.946422,-0.84114194,-4.063994,-3.4693758,-1.4892765,0.3902265,-1.7094955,-6.09674,-3.8065703,-0.6395078,-6.111864,-2.462125,-7.6319184,-1.9026561,-5.46382,-0.45631796,-6.350229,-0.9011351,-6.137888,0.17443167,-1.4377962,4.8480434,0.26145965,3.4019246,-1.665967,2.2361505,0.67750025,5.2268944,5.006965,7.194194,1.505766,4.9389906,neutral
1039,-410.7354,9.109993,-26.549261,-6.994276,-8.8743515,-9.39666,-9.767162,-8.359831,-11.193455,1.2780988,-9.467984,-3.5506585,-0.5859557,8.879248,9.67229,13.380018,7.80246,3.2852452,-2.514503,-0.92065936,-4.8950615,-3.6641343,-6.3915243,1.5350549,-2.781476,2.7984643,0.91519165,3.4619582,-0.0816843,-0.9939609,-3.1599493,3.6239095,1.3112803,0.046225123,0.62639105,2.225748,-2.080967,0.6128888,1.9946313,0.4519317,happy
195,-609.0906,44.898117,-16.844442,7.3572984,-5.48624,-8.362567,-7.374602,-12.743895,-7.097317,-2.400196,-7.338986,-4.1558843,-6.1923647,-0.40723005,-9.917702,-0.9961696,-4.2626386,-1.0652132,-4.949993,1.5915473,-4.5313845,2.2028916,-1.831503,4.1951413,1.0257894,2.1092784,-0.09225489,-0.04324392,-1.424078,1.6043559,-0.24096651,1.9403187,-0.8024118,0.2333375,-0.6901687,2.8036613,-1.1059875,-0.95616204,-2.2778542,-0.051299218,happy
628,-544.792,49.729347,4.9677343,11.010794,0.23499484,2.0924735,-0.0034020252,1.4767889,-6.18468,-0.28211388,0.7195798,0.1759584,-3.0845158,1.5248774,-1.3443927,1.5375544,-3.291975,1.2880849,-3.9316223,0.40444812,-5.355262,1.0937285,-3.6647542,0.08006296,-3.8737273,1.8633759,-3.4737866,2.6884356,-1.8192544,1.4374048,-0.9129997,2.5617852,0.34155914,3.700234,0.88639325,3.057308,-0.44851843,2.1031477,0.684705,3.3712995,angry
1376,-525.5349,39.85151,-11.77838,3.452011,0.7918726,-3.4460058,-13.200027,-6.286318,-11.109268,-2.701004,-4.538788,-4.0854125,-8.753576,-2.8037732,-10.721807,-0.9469087,-9.99019,-4.842451,-3.6110835,1.9025002,-0.9092465,4.9362035,-1.2477115,0.4020831,-1.6286136,2.19141,-0.10783722,1.6702731,0.12409588,0.30519527,0.57300043,3.9646316,0.022556735,0.88372266,-1.1681504,2.2865472,0.92045045,1.6424787,0.50436676,2.3567562,surprised
1346,-653.82526,45.319695,2.361612,5.971241,3.295351,2.7755775,-5.814975,-6.0914917,-10.785292,-3.71343,-3.1549766,-6.4479537,-4.127249,0.4881441,-4.9164944,1.5688573,-6.469092,-0.65338165,-3.3002837,-0.01394052,-6.8384132,-0.79989266,-3.4318144,-0.77399725,-4.745919,-0.74664474,-5.7587595,-2.109454,-3.4176857,-1.3104439,-3.8717227,-0.8987502,-3.9503238,-1.2730305,-2.548994,1.5523082,2.3661723,5.38787,5.0452857,5.2486596,sad
1276,-496.48514,35.167175,-23.414478,-5.8606205,-7.411963,-10.770979,-16.512314,-9.640703,-17.815138,-0.8280577,-7.63222,-8.451858,-8.261164,-7.1607475,-4.5517063,-7.956323,-5.058191,3.762207,-1.7934994,3.0658705,-0.3742439,1.4474809,-4.2461734,4.2843547,-0.40112987,4.4856186,0.13020788,1.6224368,-2.9006793,3.5865955,-0.12966867,1.9796219,-1.6648353,2.278432,-0.5150152,3.9206994,2.7471378,2.0510128,-1.242047,0.9681141,happy
8,-735.4838,72.45314,2.3091383,15.769185,7.3881645,3.7098122,-5.5519347,-1.0692673,-8.113978,-2.7379804,0.3019467,1.6319233,-1.7927608,-2.2120748,-1.3634225,1.8884281,-3.282163,-1.2532501,-1.6748114,2.2471373,-8.172759,1.08249,-3.6940227,-2.98687,-2.795631,0.03096428,-4.0058336,1.6782598,-3.8529003,0.7226857,-4.00876,-2.4618478,-4.17426,-1.7991726,-5.5618105,0.6670467,-3.0220006,-2.3563778,-4.8707833,-3.2191193,calm
480,-737.48065,93.947624,20.051834,33.812626,20.256819,11.315266,3.4665089,7.4059324,5.172144,8.335029,-1.7915025,10.092564,4.61311,4.822404,3.647106,4.527269,3.5664504,6.4659157,-2.0454326,8.931961,1.1654285,3.2710512,-3.0353484,3.7917225,-0.6538346,4.0499153,0.37149677,1.674956,0.8702635,2.0498934,0.22511421,3.1311705,-0.0051085018,1.0194681,1.0351385,1.7599841,-1.0468696,-0.3130821,-2.399114,0.1711547,neutral
299,-598.46075,56.276375,2.2153084,8.111438,-2.0750144,-3.822799,-5.062492,-5.414625,-10.843582,-5.3912864,-1.9448847,-3.879641,-8.017208,-0.08986899,-4.346597,-0.44220844,-6.5746813,-3.781475,-3.3860142,-0.33380505,-7.532225,2.2468605,-5.9940147,0.5247468,-0.36244395,3.522241,1.4534352,7.1144094,1.8340738,7.685917,-0.23301937,2.8428712,-0.19793217,2.594076,1.3003601,4.668489,0.076148145,2.5589278,0.9253703,3.4557235,surprised
1319,-538.205,27.227451,-16.151726,-3.3662565,-5.849301,-5.2698255,-16.213457,-7.44765,-15.440296,1.4548634,-7.9777155,-9.3654585,-7.080512,-8.628906,-5.618391,-3.9402847,-3.4185896,5.0234265,-2.5052323,0.21354043,-1.1410393,2.40095,-0.9587991,8.960853,2.0523481,4.919693,-1.7672411,2.4423578,-2.6141396,4.7103763,1.3676201,2.3576686,-1.5113106,1.925665,-0.706959,3.753003,0.49121162,-0.3583709,-1.5944198,2.131986,surprised
644,-627.472,54.871418,12.33352,18.673521,1.8046035,6.1120996,1.6113609,1.0827882,-6.6538815,-0.9102432,3.5131912,0.13285108,-3.8909736,1.8717607,-1.0562682,1.9989309,-4.080524,1.8628317,-1.9801519,1.3508918,-4.954111,1.3291436,-3.0105002,0.23536466,-1.8551003,0.5353315,-3.8514001,1.7480177,-2.2048862,0.9415147,-0.4243091,2.4226582,0.14879277,2.0758944,-2.1729062,0.5388815,-1.1415106,0.9151893,-0.8081976,1.7971779,disgust
1294,-435.1119,25.444485,-16.90477,-0.24618685,-8.226866,-10.648476,-10.839464,-10.913642,-18.927048,-1.126591,-8.797878,-7.724887,-5.181092,-6.4602976,-4.2091846,-6.4909763,-10.9479885,-0.9943567,-13.01093,-1.6382642,-5.555027,-0.5794598,-5.055938,3.607298,1.218579,6.2369723,3.3878767,5.4480147,2.4688928,4.811731,1.886689,2.3661485,-3.2620442,1.040001,-2.2179925,1.593546,0.74823946,0.26516291,-3.0975013,0.5574957,angry
60,-651.6876,55.86108,-10.468879,9.782001,-5.7459474,-2.422529,-6.68752,-7.307257,-5.250031,0.35489276,-5.9418583,-0.8080212,-6.2085414,1.2584163,-7.9257236,-1.0327263,-3.753961,-1.083606,-2.3642879,0.17142521,-1.0793575,-0.32860473,-1.2806736,1.5814638,-1.5782486,-1.6464431,-0.32429945,-0.23956002,1.2960471,1.451705,-0.035656583,3.3722904,1.7908996,4.4494553,2.0867572,2.873912,-1.6573905,1.4183673,-0.84388196,0.73598474,neutral
70,-652.7874,43.034695,-8.513773,2.7380705,-9.172225,-0.7979086,-10.555043,-9.797342,-9.8690195,-1.2408557,-8.785305,-6.976513,-9.662784,-0.03985643,-10.438657,-2.0433066,-6.2177916,-2.5216699,-7.099775,-3.0308373,-3.9994414,-5.225362,-2.964782,-0.19853504,-3.2301476,3.039277,2.7023728,5.1847663,4.8154516,4.994206,2.2643065,5.030852,1.3339853,3.9668758,2.7880394,6.303178,0.6061108,2.3584735,-1.1039302,0.9251095,calm
1179,-765.1518,39.06028,-3.7218676,13.097426,-6.519526,-4.5871177,-16.63458,-15.011649,-5.485086,-2.4517438,-9.735382,-0.11411861,-6.6120734,0.34808674,-6.5932856,-4.1750374,-7.0186133,0.15888017,-6.814743,-2.1231859,-2.8839793,-1.0737978,-3.1182241,2.878374,-2.6053517,3.1323292,1.1961848,6.7710347,2.203157,11.515537,4.2811785,10.052101,4.256281,8.035754,4.30507,3.9132884,1.6429337,1.6584407,-0.18851802,0.63152295,fear
777,-647.7496,56.97321,4.673814,11.779184,6.641705,6.2260346,-6.6560707,-0.5354263,-3.3917632,0.9147899,-0.47595283,0.3714112,1.0143816,1.4012842,-3.758592,2.9353929,-4.395758,1.4159971,0.60648715,2.5799165,-0.074159846,2.4960623,-1.0463477,-0.057632446,-0.95643425,2.4517612,-0.2687234,3.9104388,0.57426894,2.6068592,0.3694249,2.2556584,-0.1806933,2.6229897,0.7474151,3.5055969,0.7122693,1.365582,-0.4625305,1.7469182,surprised
434,-658.4976,60.326355,-0.76609373,20.633091,7.900835,0.42595947,-0.14165787,-5.8319783,-0.70643884,-0.30505294,-2.9219851,-0.9982187,-3.5073762,3.3797278,-2.4949794,-1.9323592,-4.320696,3.397653,-4.2543197,3.3961937,-1.4867966,1.3967268,-1.4245781,3.2241259,-3.2637813,1.1227826,-1.3812586,4.7185216,2.8851836,8.102281,3.3079202,5.7263227,2.1340375,4.767714,4.6396885,5.905602,3.8176253,3.055555,1.4026632,4.642985,happy
57,-554.51324,43.80127,-7.074409,9.166096,-1.7703011,-1.5336083,-8.442487,-5.801569,-13.207867,-4.9728518,-2.9212496,-5.012987,-3.52598,-1.7768785,-8.189484,0.73249274,-9.565935,-3.7053158,-4.0997157,-3.1278436,-6.769821,-1.7535074,-5.197141,-4.5870876,-2.9650133,0.51643854,-3.4178708,4.03721,-1.0435544,2.289245,-0.71450216,1.1787527,-0.8310441,-1.0568656,-2.8338077,0.28716975,-0.7305814,-0.4069941,-1.687415,-0.90004927,surprised
756,-679.99304,57.009743,3.9285908,12.084418,6.4938936,3.1560206,-7.454215,0.8801837,-4.8026466,1.7402728,-0.5090261,-3.103931,1.076005,2.4144075,-1.7858351,3.734639,-4.188601,0.7995293,1.1683781,1.0244861,-3.4843423,2.1295938,-2.6409786,0.39404765,-1.88822,1.6944926,-0.81950796,1.6398785,-2.0430777,1.8503842,-0.8696967,0.6296012,-1.7756183,1.7128273,-1.0266753,1.7907387,-1.472795,-0.014913559,-1.5303488,0.719186,fear
295,-615.6888,61.103233,3.4632392,13.784801,2.9546056,-1.4211111,-5.301238,-6.5437775,-7.9645767,-1.8931477,-2.891245,-2.9967647,-5.8645983,-1.342059,-2.8900936,0.3932805,-6.28957,-1.8786722,-4.166238,-1.2642848,-4.8724627,-0.9174131,-5.207413,-0.84578,-2.6433063,3.3979745,0.30888733,5.0855665,3.2567725,6.5931196,0.92112064,2.979069,0.4026064,1.7539066,1.3657358,3.108912,-0.74202025,1.6007655,-0.0726727,3.7522423,surprised
589,-441.57434,55.332775,-27.96319,6.7767034,-5.872394,-10.862945,-15.350703,-18.775463,-7.2955036,0.096451506,-15.585369,-1.5750695,-3.7889469,-7.6546364,-0.25891575,-3.979238,-9.232052,-4.8666754,-7.0237813,-1.2987909,-3.0786111,5.8218784,-1.6469831,2.4759533,-1.2536772,1.1853024,0.43131483,8.685111,4.342379,5.8827043,4.7951217,2.0063465,2.8214192,3.069533,-0.3210456,3.1900644,-2.2028062,0.8677786,-0.8833774,1.853574,disgust
525,-731.5348,79.13875,-8.1235075,21.857458,11.660264,-2.042894,-9.022957,-5.30928,-1.8617696,1.9104016,-4.332092,-0.12524775,-2.3106945,1.406652,-3.7999527,-0.6277977,-0.27088195,-2.2996101,-4.676066,1.2499664,-7.4212446,-0.022603774,-5.933111,0.03686209,-2.986398,1.3070059,-5.259425,1.9190226,-0.95150876,-0.34238443,-2.0788662,-0.3322267,-1.7845422,0.7848647,-1.282798,1.1772183,-2.487754,-1.3534079,-2.5799117,-0.0117357895,disgust
344,-685.2297,60.24119,-9.325396,7.3712993,-7.7170444,-6.03093,-18.128218,-9.088994,-9.573687,0.007760863,-8.533143,-2.0222108,-11.6897335,-2.039065,-5.490889,-2.828435,-11.421157,0.36020857,-10.705054,-3.1512444,-7.517256,0.16588861,-6.4259486,2.6118684,-4.0137033,0.34658873,-4.4169087,4.2625294,-0.6063808,8.942896,4.5260315,11.17097,3.8378277,7.5295634,0.53597873,2.714879,-0.95223385,4.8393,0.9951571,2.013936,disgust
907,-644.6087,44.804317,4.8839097,12.090007,-1.1530064,-6.923571,-13.542806,-6.0433164,-5.157546,-1.4136032,-10.173632,-1.873145,-4.5155663,-4.715069,-6.043381,-3.4442794,-4.7044845,-2.3880827,-8.139507,-2.4337547,-6.427351,-4.9458046,-4.798607,-2.6256928,-6.3075514,-1.7853632,-5.8227253,-2.1496763,-5.562569,-1.8384246,-3.4015357,1.2359022,-0.0959511,4.5072184,1.6657246,2.3724546,0.356322,1.9104917,2.4712522,4.1733584,calm
91,-563.66907,43.216095,-17.539476,5.6072726,-13.055296,-5.136187,-7.025866,-11.007499,-7.6043687,-0.9721575,-6.9205217,-0.85466284,-9.966764,2.9978034,-7.2959757,-2.0233378,-4.6063867,-4.9165154,-7.849142,-0.83270925,-3.1969805,-1.7195598,-1.8910601,0.974807,0.030659745,1.6528399,2.3179805,4.267725,4.006926,5.72704,-0.08019066,1.9815499,-1.1252239,2.598124,1.4671874,2.6315777,-1.38252,0.18517014,0.43990874,0.8126455,angry
667,-674.26624,51.756573,-2.3717237,10.395147,2.0267706,-2.5014687,-7.1866817,-10.2917795,-9.817269,-2.7699358,-9.412159,-1.6947755,-12.581411,-1.4159651,-2.497033,-7.2037854,-8.943089,-0.9210109,-4.733445,-3.049657,-5.1635838,-0.6544418,-5.640741,-2.181615,-3.1183102,2.436922,-0.44347224,5.5387897,0.2705151,6.650626,0.2789991,2.098146,0.3800383,3.6543195,5.9719663,6.7965527,5.8252554,5.6482186,0.69752073,-0.048183225,calm
890,-547.01013,67.97342,-9.915429,10.11934,10.872942,0.3635412,-1.9075356,-4.0946703,-3.2000198,3.3803968,-1.766429,4.8707304,1.1589041,1.3287277,3.252263,3.312517,-2.19663,1.6448938,0.90124375,1.789305,-2.1889713,3.2917643,-1.709612,3.912979,-0.89339805,1.4565784,-1.1259435,4.276841,-2.0402038,3.2716398,-0.40059796,2.7806208,0.8541642,1.8294951,0.066037774,3.5546176,0.5569542,3.3470426,2.1901162,2.711017,disgust
1380,-687.92596,44.690407,-8.907071,2.4947965,-9.510384,-6.267588,-12.669154,-11.220942,-9.905581,-5.368276,-9.883484,-2.0209382,-7.359069,-4.148584,-4.059058,-5.223859,-5.4465775,-3.684218,-7.062892,-3.5003204,-5.863659,-3.473526,-4.671553,-1.943826,-2.9871197,0.9830328,-0.04755764,2.5904894,1.2038591,4.554563,3.8749816,7.008628,6.6828933,6.3864927,4.014463,2.34378,0.3221218,1.0328083,-0.28827515,-0.028666114,neutral
1207,-629.763,80.57136,10.040747,22.578247,14.861874,3.6193056,-1.0981324,-3.7626467,-4.6750903,4.466389,0.59065783,-0.13301681,0.6202238,6.1496825,-1.3475637,1.4736137,-3.4470985,2.7875857,-1.036389,0.14281349,-5.798223,2.560097,-5.262851,-2.118216,-3.3897963,-0.054671634,-1.472068,0.09920113,-0.57875675,1.7557988,-1.8244189,-0.55747545,-2.0799685,0.20569111,-3.259614,0.038667634,-4.209912,-3.07512,-4.061455,-1.1756771,calm
487,-748.6003,72.279785,15.413198,25.32249,13.656903,12.405672,-2.2850406,-0.83723056,-0.4449828,8.640273,-5.0145016,7.246753,-0.5764746,2.4834008,0.23080732,2.3533719,0.23896097,5.044848,-6.949446,5.8754363,-1.1404816,0.3759278,-6.2767906,3.2552028,-2.4490836,1.8820244,-1.3487282,0.6332592,-0.6174083,1.7399399,-2.1866238,0.88375974,-2.776445,0.4195217,-1.381453,0.2903123,-1.8073889,-0.65477794,-4.366617,-0.41702428,calm
707,-627.5116,58.52483,-1.7940605,6.6235595,-1.5294622,-0.85436994,-7.289602,-11.399184,-3.5592072,2.0308025,-8.197004,1.5396814,-11.559328,-0.6030662,-3.5665786,-8.738756,-5.0540876,-2.3632903,-6.708078,-3.6951153,-3.275264,-3.4389427,-6.4968414,-0.7882309,-5.4807005,1.6181662,-3.4119668,1.1025779,-0.41565546,3.3532844,1.4983294,2.850224,0.5610827,4.281656,0.6896924,3.5956006,1.2330831,2.734573,-0.27923492,1.4140612,disgust
569,-469.938,61.203728,-21.644447,8.600169,-6.99381,-7.687675,-8.167005,-14.780824,-8.738367,-0.31641367,-5.6417933,-4.546349,-3.1118324,-1.3693638,-6.82748,-2.4429963,-2.3572154,-4.551697,-3.8878632,0.839115,-3.1524086,4.6184607,-1.1268505,2.6548615,-1.745248,0.7458163,-3.091214,2.4704678,0.023523407,1.5553285,1.6562529,4.5933633,4.8952174,5.8721027,1.420765,3.5409458,-1.6315614,3.235511,1.1121082,2.3065534,angry
539,-715.22076,67.72634,6.477952,23.020878,10.798205,1.5055604,-2.31747,-0.70766115,-2.9682982,-0.56787163,-6.374605,0.69561297,-4.1749444,1.905061,-2.1958973,-0.2810342,0.025972558,-1.1906915,-5.5950108,3.6225433,-4.621401,0.14453085,-4.874393,0.38200232,-3.9189854,0.18569942,-4.569166,-0.16244647,-2.5787783,-1.4786168,-1.1813358,0.26761526,-1.5940062,0.15648957,-1.9117907,1.6406955,-0.5396616,0.41571474,-1.590837,-0.8784954,surprised
1141,-707.7945,37.34219,-10.004824,11.680272,-8.9974,-7.1422048,-8.697412,-9.951508,-7.717267,-1.919067,-7.1238284,-2.8240929,-7.7838087,1.4093314,-9.224677,-3.2279625,-5.5853286,-1.881246,-3.8455062,-0.69971794,-0.77664936,2.272585,-3.6252394,2.1614614,-3.0692198,3.1169786,2.9419937,5.8454146,1.335262,3.967706,-1.388961,1.564124,-1.6118543,1.4220972,-0.16848421,1.6370313,-1.3717995,-0.619779,-2.8668218,0.7688255,neutral
175,-532.23315,60.26371,-18.203442,9.672445,-3.1808496,-3.4997504,-13.777097,-6.1372647,-5.0024366,-7.080033,0.82522696,-0.12995881,-7.236783,0.1757432,-4.2277684,-4.144738,-4.2921343,-1.8185204,-6.222076,0.07957529,-8.2948065,-0.37173513,-3.3502133,-1.3253692,-4.011065,0.9963494,-2.4774904,1.0540972,0.5603516,2.4369748,-0.7136958,0.26374233,-0.50585926,1.525913,-0.22620036,2.8507252,-2.3218546,0.9772321,0.764071,4.420733,surprised
194,-621.6048,45.939655,-14.681023,10.681817,-5.9576488,-5.7757945,-5.086192,-10.7807665,-8.781855,-4.1266284,-5.8156605,-4.9650526,-6.7725897,-0.37286624,-8.308936,-2.602527,-7.64598,-1.9253734,-7.865911,0.32535264,-4.968413,-0.071421035,-1.7143571,3.2106774,-0.013435616,4.0097413,-1.2171725,2.7387478,-0.25821692,0.7210821,-0.10756438,1.6720448,2.0080688,3.1762686,1.3248787,2.7437153,-0.9895086,-0.3016553,-2.337864,-0.50889146,happy
767,-712.1258,64.77172,7.782068,12.980721,3.4659243,3.3517647,-5.875764,-0.42592707,-3.7267334,1.2756699,0.90871257,0.19969384,2.6175838,0.11089249,-2.3973403,2.8878617,-6.017334,2.4898343,0.20822693,0.6161592,-3.872825,0.17607762,-3.0731387,-0.2065192,-2.341946,2.4485385,-1.8266985,0.27868325,-1.5066663,0.7473471,-1.257055,0.31840956,-1.2863604,-0.21326627,-0.5045418,0.3968676,-1.0942725,-1.4430709,-2.783624,0.10775729,disgust
1077,-599.16156,33.892326,-1.4254464,1.6851969,-9.552568,-0.91430306,1.6214093,-6.236091,-13.052434,-5.1701903,-9.148083,-2.8353047,-8.317471,0.18597522,-8.322865,-2.0476115,-6.248709,-2.6079202,-4.4001107,-0.43926528,-1.569907,0.8836983,-0.9041225,4.617252,-2.087446,2.8838503,1.2203599,2.2827556,1.3123409,4.877771,0.21649444,4.48707,-0.80195767,2.907946,0.25258324,2.8446941,-0.35175648,1.1550394,-1.7811211,-0.22964996,surprised
908,-647.45044,50.936447,-0.33673424,8.233526,-3.7851021,-6.297372,-12.499655,-4.547111,-4.045635,-2.4739518,-9.538439,-2.2912688,-4.6298475,-3.0456383,-3.5235293,-4.311556,-4.66784,-1.3879001,-6.7622232,-2.393191,-6.6145635,-2.5464215,-2.9522033,-1.717111,-3.074725,-2.2768369,-2.688806,-0.5502378,-0.14858022,1.7462615,-1.3019365,0.08247869,-2.2870677,1.7760675,1.1113948,4.740919,0.8758775,1.1848391,1.5508143,4.3438807,calm
1409,-510.97675,31.709915,-19.523634,1.7217131,-13.628479,-9.11002,-9.474399,-6.853446,-10.732971,0.21320295,-9.305629,2.0022936,-4.7677155,-3.7343814,-1.787855,-4.1848745,-5.251103,-2.0909429,-6.1103435,0.45561275,-3.917877,1.7226449,1.4367225,4.4009657,3.2472496,7.699744,2.8257875,6.332039,2.7923791,4.9093814,2.5651884,1.4844514,-0.96969455,1.0115881,-1.0427505,1.8897262,-1.2766249,-2.258035,-1.8630091,1.1188383,angry
635,-352.5775,25.504265,-10.29445,3.3935173,-15.113497,-2.9358985,-4.322357,-0.47449172,-9.49524,-7.308759,-1.5008013,-1.8794132,-6.801414,0.4174668,-5.783302,-2.8098164,-9.899495,0.87698656,-1.0014946,8.269604,2.1221018,9.293096,0.20783688,7.6602774,4.3478403,11.350529,5.6221337,6.7990737,-1.2572988,1.9618245,0.39030495,4.701556,-0.61541694,2.339299,-0.6217317,3.6246607,0.51955736,4.431138,0.9566954,2.6631675,angry
84,-661.275,48.61221,-10.975422,7.1975775,-10.091746,-5.366904,-11.215532,-12.922561,-10.429464,-2.9875474,-8.896116,-1.5159036,-7.9716916,4.011938,-5.9009576,-4.760871,-3.836212,-0.44645956,-4.038324,0.5040738,-0.011146309,0.39631566,-0.808666,4.090879,4.595123,5.077179,6.0299063,2.9222462,1.5013676,-0.078477256,-2.9129715,1.9203565,0.47230706,1.2312315,-2.1778882,-0.1620923,-2.3178973,-0.18113981,-2.0345662,-0.6366191,sad
1086,-739.9667,64.29157,21.096985,30.551914,10.647988,14.821603,2.5173035,1.386067,-9.035319,7.069117,-0.096089825,0.16206509,1.7122214,2.984178,-0.38796705,6.0461645,-3.0101857,3.0601556,2.544492,1.6293335,-2.870074,3.3120224,-4.574127,-0.48815218,-0.23259899,3.0376413,-1.6226617,3.681383,-0.71596074,1.9797521,-1.6113667,0.37623978,0.63854074,0.82654715,1.1633911,2.0127804,-0.6923966,0.97082645,0.09753556,2.5363638,calm
860,-619.55994,68.644936,-2.6979623,16.803516,10.829479,-2.0605986,1.5655193,0.44996992,-4.1339045,2.8098273,-2.946585,1.891946,-2.2207663,0.6171365,-0.91649896,2.2309492,-1.3436576,-0.7950756,-0.32716617,2.2051091,-3.9842901,2.0000324,-2.0585103,3.068578,-1.4920459,5.007713,-0.30919734,5.5161185,0.035203945,2.9429364,0.4594144,1.4612619,-0.3627395,1.0335399,-1.0020281,1.3776246,-0.58868027,0.9648579,-1.4490706,-1.2643265,sad
409,-578.23926,56.378597,8.987939,23.00303,3.7665572,-7.383356,-6.160767,4.4800677,-6.598843,-1.1393436,1.8671871,0.22664683,-2.1546595,4.676564,-3.5899248,4.7464433,-4.546331,1.531374,-1.6422383,0.023710432,-6.2464767,1.0759689,-4.027679,-0.27922434,-2.920979,2.8288174,-4.348683,3.1416574,-1.2890991,-0.3042436,-1.3589004,1.9790426,-0.9885568,1.251452,-0.35556832,-0.14966622,-2.1690888,0.22958037,0.0058533517,2.9478211,disgust
349,-657.7073,42.833534,-24.003435,2.0107417,-12.73524,-13.881655,-13.39745,-7.9319277,-7.9463916,-0.3757561,-8.747112,-0.16856016,-10.311486,-1.804322,-4.3645983,-7.179267,-5.7524085,-6.4141674,-6.9341726,-3.3577156,-3.158326,0.21722825,1.4324461,4.625255,3.670943,9.204321,6.6980605,11.381655,3.9671965,5.3850894,1.3533269,3.77579,1.9295136,5.593502,-1.5474297,-0.26770386,0.03955123,2.9107661,1.373945,-0.0012254827,disgust
